class1,duration,flowBytesPerSecond,flowPktsPerSecond,max_active,max_biat,max_fiat,max_flowiat,max_idle,mean_active,mean_biat,mean_fiat,mean_flowiat,mean_idle,min_active,min_biat,min_fiat,min_flowiat,min_idle,std_active,std_biat,std_fiat,std_flowiat,std_idle,total_biat,total_fiat
VPN-FT,238340.0,436.3514307292,8.3913736679,-1.0,-1.0,-1.0,238340.0,-1.0,0.0,0.0,0.0,238340.0,0.0,-1.0,-1.0,-1.0,238340.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,14396637.0,963096.79823142,1051.7039500267,-1.0,243528.0,238336.0,234701.0,-1.0,0.0,2805.806080686,1436.1503796963,950.9007265522,0.0,-1.0,2.0,0.0,-2.0,-1.0,0.0,,,10854.4148193626,0.0,14396591.0,14372993.0
VPN-FT,246443.0,15358.521037319,292.1568070507,-1.0,-1.0,134285.0,134285.0,-1.0,0.0,0.0,3520.0285714286,3471.0281690141,0.0,-1.0,-1.0,14.0,14.0,-1.0,0.0,,,16145.3222084132,0.0,0.0,246402.0
VPN-FT,15.0,6133333.33333333,133333.333333333,-1.0,-1.0,-1.0,15.0,-1.0,0.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,15.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,509832.0,1529.9157369487,11.7685825919,-1.0,247374.0,286920.0,246866.0,-1.0,0.0,247374.0,169944.0,101966.4,0.0,-1.0,247374.0,487.0,21.0,-1.0,0.0,,,122500.19188985,0.0,247374.0,509832.0
VPN-FT,967458.0,7065.9398134079,19.6390954439,-1.0,267511.0,258037.0,258012.0,-1.0,0.0,81707.3333333333,91950.125,53747.6666666667,0.0,-1.0,85.0,63.0,23.0,-1.0,0.0,,,98783.830316207,0.0,735366.0,735601.0
VPN-FT,253.0,1079051.38339921,11857.7075098814,-1.0,-1.0,192.0,192.0,-1.0,0.0,0.0,126.5,126.5,0.0,-1.0,-1.0,61.0,61.0,-1.0,0.0,,,92.6255904165,0.0,0.0,253.0
VPN-FT,57.0,1403508.77192982,35087.7192982456,-1.0,-1.0,57.0,57.0,-1.0,0.0,0.0,57.0,57.0,0.0,-1.0,-1.0,57.0,57.0,-1.0,0.0,,,0.0,0.0,0.0,57.0
VPN-FT,14987233.0,640.0781251616,1.467916059,3002309.0,3009819.0,2766396.0,2766396.0,2766396.0,2751758.8,2141030.14285714,1152862.61538462,713677.761904762,2562890.6,2002243.0,27.0,19.0,9.0,1774324.0,432143.109115429,,,1091869.04562532,440845.419230539,14987211.0,14987214.0
VPN-FT,11792303.0,881052.327098447,952.23129867,-1.0,276767.0,299004.0,267323.0,-1.0,0.0,3118.7514840799,1567.9168993485,1050.2585500534,0.0,-1.0,2.0,0.0,-3.0,-1.0,0.0,,,12060.0682014765,0.0,11558093.0,11792303.0
VPN-FT,436494.0,19365.6728385728,288.6637617012,-1.0,237518.0,224611.0,224611.0,-1.0,0.0,237518.0,3548.3495934959,3491.952,0.0,-1.0,237518.0,12.0,12.0,-1.0,0.0,,,24562.1560727316,0.0,237518.0,436447.0
VPN-FT,30.0,3066666.66666667,66666.6666666667,-1.0,-1.0,-1.0,30.0,-1.0,0.0,0.0,0.0,30.0,0.0,-1.0,-1.0,-1.0,30.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,6832708.0,276.0252596774,2.19532285,6314959.0,5312809.0,5092557.0,5092557.0,5092557.0,6314959.0,1358749.2,854081.375,488050.571428571,5092557.0,6314959.0,243939.0,1188.0,42.0,5092557.0,0.0,,,1338957.59317907,0.0,6793746.0,6832651.0
VPN-FT,962775.0,7017.2158604035,19.734621277,-1.0,267146.0,257923.0,257873.0,-1.0,0.0,82817.7777777778,90294.75,53487.5,0.0,-1.0,57.0,45.0,19.0,-1.0,0.0,,,98830.3738931152,0.0,745360.0,722358.0
VPN-FT,245.0,983673.469387755,12244.8979591837,-1.0,-1.0,183.0,183.0,-1.0,0.0,0.0,122.5,122.5,0.0,-1.0,-1.0,62.0,62.0,-1.0,0.0,,,85.5540764663,0.0,0.0,245.0
VPN-FT,3253.0,24592.6836766062,614.8170919152,-1.0,-1.0,3253.0,3253.0,-1.0,0.0,0.0,3253.0,3253.0,0.0,-1.0,-1.0,3253.0,3253.0,-1.0,0.0,,,0.0,0.0,0.0,3253.0
VPN-FT,14999295.0,534.4251179805,1.2000564027,3016775.0,3005329.0,2769668.0,2769668.0,2769668.0,2999859.0,2395816.8,1363572.27272727,882311.470588235,2678822.6,2983680.0,423284.0,228756.0,27.0,2339068.0,11760.6289266348,,,1205449.53984751,190061.518628969,11979084.0,14999295.0
VPN-FT,9003213.0,510.040137893,1.5550004204,3000014.0,3003301.0,2773048.0,2773048.0,2773048.0,2923383.33333333,1800642.6,1286167.0,692554.846153846,2770963.0,2772298.0,6.0,13.0,3.0,2767584.0,130848.260228531,,,1188777.26080907,2952.9054336365,9003213.0,9003169.0
VPN-FT,1213466.0,1096.0340050731,7.4167714629,-1.0,744891.0,704759.0,704744.0,-1.0,0.0,404483.666666667,303353.75,151683.25,0.0,-1.0,228341.0,16465.0,15.0,-1.0,0.0,,,243780.60047759,0.0,1213451.0,1213415.0
VPN-FT,5852941.0,447697.832593904,463.1859436136,-1.0,265972.0,259349.0,256681.0,-1.0,0.0,6978.7484510533,3077.2560462671,2159.7568265683,0.0,-1.0,9.0,0.0,0.0,-1.0,0.0,,,18403.1765001277,0.0,5631850.0,5852941.0
VPN-FT,232331.0,19872.5094800091,378.7699446049,-1.0,-1.0,159516.0,159516.0,-1.0,0.0,0.0,2701.1046511628,2670.4712643678,0.0,-1.0,-1.0,16.0,16.0,-1.0,0.0,,,17162.0996590033,0.0,0.0,232295.0
VPN-FT,16.0,5750000.0,125000.0,-1.0,-1.0,-1.0,16.0,-1.0,0.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,16.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,975776.0,7046.6992424491,21.5213327649,-1.0,262451.0,260366.0,260347.0,-1.0,0.0,75524.8,108418.666666667,48788.8,0.0,-1.0,13.0,9.0,3.0,-1.0,0.0,,,96586.8097151878,0.0,755248.0,975768.0
VPN-FT,28.0,6178571.42857143,71428.5714285714,-1.0,-1.0,28.0,28.0,-1.0,0.0,0.0,28.0,28.0,0.0,-1.0,-1.0,28.0,28.0,-1.0,0.0,,,0.0,0.0,0.0,28.0
VPN-FT,18.0,4444444.44444444,111111.111111111,-1.0,-1.0,18.0,18.0,-1.0,0.0,0.0,18.0,18.0,0.0,-1.0,-1.0,18.0,18.0,-1.0,0.0,,,0.0,0.0,0.0,18.0
VPN-FT,849169.0,1707.5517358736,12.9538407549,-1.0,230090.0,306871.0,229900.0,-1.0,0.0,116409.6,212292.25,84916.9,0.0,-1.0,39985.0,168.0,22.0,-1.0,0.0,,,100473.231776152,0.0,582048.0,849169.0
VPN-FT,141.0,3248226.95035461,28368.7943262411,-1.0,-1.0,105.0,105.0,-1.0,0.0,0.0,61.5,47.0,0.0,-1.0,-1.0,18.0,18.0,-1.0,0.0,,,50.2244960154,0.0,0.0,123.0
VPN-FT,230521.0,624.6719387822,13.0139987246,-1.0,-1.0,230521.0,230510.0,-1.0,0.0,0.0,230521.0,115260.5,0.0,-1.0,-1.0,230521.0,11.0,-1.0,0.0,,,162987.40595365,0.0,0.0,230521.0
VPN-FT,13225371.0,781.8306193452,2.4195918587,3995590.0,3019181.0,2774226.0,2774226.0,2774226.0,3248679.25,1083066.0,734742.833333333,426624.870967742,2756834.25,2998157.0,10.0,58.0,8.0,2735393.0,497941.709749829,,,917985.512878689,17748.0768136532,12996792.0,13225371.0
VPN-FT,7590575.0,263.221165722,1.9761348778,6352405.0,5888063.0,5849897.0,5849847.0,5849847.0,6352405.0,1473340.8,948821.875,542183.928571429,5849847.0,6352405.0,233404.0,408.0,20.0,5849847.0,0.0,,,1539925.25413416,0.0,7366704.0,7590575.0
VPN-FT,2108442.0,112686.523983112,108.1367189612,-1.0,260960.0,262318.0,258850.0,-1.0,0.0,41083.9347826087,11713.5666666667,9288.2907488987,0.0,-1.0,10.0,0.0,0.0,-1.0,0.0,,,43603.7706761257,0.0,1889861.0,2108442.0
VPN-FT,227902.0,14098.1650007459,267.658906021,-1.0,-1.0,176439.0,176439.0,-1.0,0.0,0.0,3862.5423728814,3798.3666666667,0.0,-1.0,-1.0,4.0,4.0,-1.0,0.0,,,23252.2817407542,0.0,0.0,227890.0
VPN-FT,3.0,30700000.0,666666.666666667,-1.0,-1.0,-1.0,3.0,-1.0,0.0,0.0,0.0,3.0,0.0,-1.0,-1.0,-1.0,3.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,937818.0,7536.6435705009,22.3924044964,-1.0,260937.0,254689.0,254648.0,-1.0,0.0,72208.0,104198.555555556,46890.9,0.0,-1.0,59.0,135.0,26.0,-1.0,0.0,,,92219.8939146053,0.0,722080.0,937787.0
VPN-FT,57.0,6403508.77192982,35087.7192982456,-1.0,-1.0,57.0,57.0,-1.0,0.0,0.0,57.0,57.0,0.0,-1.0,-1.0,57.0,57.0,-1.0,0.0,,,0.0,0.0,0.0,57.0
VPN-FT,47.0,1702127.65957447,42553.1914893617,-1.0,-1.0,47.0,47.0,-1.0,0.0,0.0,47.0,47.0,0.0,-1.0,-1.0,47.0,47.0,-1.0,0.0,,,0.0,0.0,0.0,47.0
VPN-FT,2222826.0,114869.090068228,108.8704199069,-1.0,273883.0,274019.0,268642.0,-1.0,0.0,42280.085106383,11517.2331606218,9223.3443983403,0.0,-1.0,9.0,0.0,0.0,-1.0,0.0,,,45364.6068576326,0.0,1987164.0,2222826.0
VPN-FT,238842.0,12363.8221083394,234.4646251497,-1.0,-1.0,161550.0,161550.0,-1.0,0.0,0.0,4421.9259259259,4342.5818181818,0.0,-1.0,-1.0,11.0,11.0,-1.0,0.0,,,22917.509881207,0.0,0.0,238784.0
VPN-FT,16.0,5750000.0,125000.0,-1.0,-1.0,-1.0,16.0,-1.0,0.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,16.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,14997921.0,679.8942333407,1.4001940669,3001531.0,3013239.0,2773659.0,2773659.0,2773659.0,2801348.4,2334424.5,1153686.23076923,749896.05,2568944.2,2007246.0,68.0,47.0,15.0,1775090.0,443918.20341314,,,1110772.38084194,443826.385844116,14006547.0,14997921.0
VPN-FT,63040802.0,137.2444468584,0.6186469519,63040802.0,256386.0,59983791.0,59983791.0,59983791.0,63000000.0,164366.705882353,3152040.1,1658968.47368421,60000000.0,63040802.0,10.0,9.0,5.0,59983791.0,0.0,,,9717847.16704217,0.0,2794234.0,63040802.0
VPN-FT,7920367.0,382.6842872306,2.9039058417,2726664.0,2249231.0,2212822.0,2212786.0,2212786.0,2640110.33333333,962374.25,609259.0,360016.681818182,1909010.0,2593574.0,225704.0,556.0,22.0,1420177.0,75028.5095802477,,,663150.421611646,427483.130259546,7698994.0,7920367.0
VPN-FT,2331914.0,142232.518008812,143.2299818947,-1.0,264565.0,257512.0,255424.0,-1.0,0.0,24808.1647058824,9440.9473684211,7002.7447447448,0.0,-1.0,13.0,0.0,0.0,-1.0,0.0,,,38256.1085030364,0.0,2108694.0,2331914.0
VPN-FT,237982.0,6071.8877898329,113.4539587028,-1.0,-1.0,170591.0,170591.0,-1.0,0.0,0.0,9517.32,9153.1538461539,0.0,-1.0,-1.0,24.0,24.0,-1.0,0.0,,,33854.7155559663,0.0,0.0,237933.0
VPN-FT,20.0,4600000.0,100000.0,-1.0,-1.0,-1.0,20.0,-1.0,0.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,20.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,4020831.0,81450.3270592572,82.5699961028,-1.0,991572.0,991580.0,991553.0,-1.0,0.0,43995.0930232558,16478.8155737705,12147.5256797583,0.0,-1.0,15.0,0.0,0.0,-1.0,0.0,,,74357.2029036402,0.0,3783578.0,4020831.0
VPN-FT,246284.0,6711.7636549674,125.8709457374,-1.0,-1.0,190641.0,190641.0,-1.0,0.0,0.0,8491.8965517241,8209.4666666667,0.0,-1.0,-1.0,5.0,5.0,-1.0,0.0,,,35303.4575704687,0.0,0.0,246265.0
VPN-FT,18.0,5111111.11111111,111111.111111111,-1.0,-1.0,-1.0,18.0,-1.0,0.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,18.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,4947961.0,64746.8724996014,69.523587595,-1.0,273192.0,269417.0,269392.0,-1.0,0.0,45392.7403846154,20789.7521008403,14425.5422740525,0.0,-1.0,12.0,0.0,0.0,-1.0,0.0,,,50888.4173370005,0.0,4720845.0,4947961.0
VPN-FT,230590.0,3334.9234572184,60.7138210677,-1.0,-1.0,157088.0,157088.0,-1.0,0.0,0.0,19211.8333333333,17737.6923076923,0.0,-1.0,-1.0,53.0,48.0,-1.0,0.0,,,43593.131501963,0.0,0.0,230542.0
VPN-FT,19.0,4842105.2631579,105263.157894737,-1.0,-1.0,-1.0,19.0,-1.0,0.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,19.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,2336930.0,118274.402742059,121.099048752,-1.0,265193.0,260751.0,259055.0,-1.0,0.0,28319.3648648649,11289.5169082126,8286.9858156028,0.0,-1.0,15.0,0.0,0.0,-1.0,0.0,,,41603.1873679243,0.0,2095633.0,2336930.0
VPN-FT,14770761.0,451.5677966762,1.0155197826,3001065.0,3005750.0,2773946.0,2773946.0,2773946.0,2954152.2,3000730.0,1641191.88888889,1055054.35714286,2770603.2,2768963.0,2996053.0,227119.0,15.0,2767780.0,103526.661304951,,,1330349.2006003,2661.2894337145,12002920.0,14770727.0
VPN-FT,218485.0,8041.741996018,151.0401171705,-1.0,-1.0,158520.0,158520.0,-1.0,0.0,0.0,7047.1612903226,6827.65625,0.0,-1.0,-1.0,5.0,5.0,-1.0,0.0,,,28688.5193729741,0.0,0.0,218462.0
VPN-FT,4.0,23000000.0,500000.0,-1.0,-1.0,-1.0,4.0,-1.0,0.0,0.0,0.0,4.0,0.0,-1.0,-1.0,-1.0,4.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,4444915.0,75045.3045783778,80.0915203103,-1.0,282340.0,275552.0,273058.0,-1.0,0.0,39697.4716981132,17923.0443548387,12520.8873239437,0.0,-1.0,34.0,1.0,1.0,-1.0,0.0,,,49981.0030796587,0.0,4207932.0,4444915.0
VPN-FT,244252.0,3361.2826097637,61.411984344,-1.0,-1.0,168897.0,168897.0,-1.0,0.0,0.0,18783.3846153846,17446.5714285714,0.0,-1.0,-1.0,53.0,53.0,-1.0,0.0,,,45221.8732715355,0.0,0.0,244184.0
VPN-FT,16.0,5750000.0,125000.0,-1.0,-1.0,-1.0,16.0,-1.0,0.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,16.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,14993651.0,639.8041410995,1.4672877206,3001685.0,3000030.0,2771958.0,2771958.0,2771958.0,2754253.4,2141944.57142857,1153355.53846154,713983.380952381,2569614.0,2008479.0,138.0,111.0,29.0,1780406.0,429352.906973448,,,1095101.05826946,441193.743434503,14993612.0,14993622.0
VPN-FT,11155374.0,293.2219036314,2.0617865434,5490238.0,4053405.0,4011838.0,4011818.0,4011818.0,3718451.33333333,1366814.25,858105.692307692,507062.454545455,2878340.66666667,2823271.0,238942.0,409.0,19.0,2305669.0,1534440.36785462,,,1032619.47686737,981638.094907606,10934514.0,11155374.0
VPN-FT,12253001.0,544.3564397,1.2241898944,3002076.0,3019594.0,2770567.0,2770567.0,2770567.0,3000457.0,2992676.5,1361444.55555556,875214.357142857,2754122.25,2999349.0,2958834.0,228782.0,22.0,2718226.0,1187.5359643677,,,1238052.91679644,24426.8448075063,11970706.0,12253001.0
VPN-FT,12354586.0,372676.915276643,406.1649657868,-1.0,277932.0,290204.0,274513.0,-1.0,0.0,7171.6157489639,3713.4313195071,2462.544548535,0.0,-1.0,4.0,0.0,0.0,-1.0,0.0,,,16582.2403017715,0.0,12112859.0,12354586.0
VPN-FT,240417.0,15310.8973159136,291.1607748204,-1.0,-1.0,67503.0,67503.0,-1.0,0.0,0.0,3535.0588235294,3484.3043478261,0.0,-1.0,-1.0,11.0,11.0,-1.0,0.0,,,9867.7008195848,0.0,0.0,240384.0
VPN-FT,15.0,6133333.33333333,133333.333333333,-1.0,-1.0,-1.0,15.0,-1.0,0.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,15.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,12247817.0,753.4403886015,1.6329440585,3002264.0,3009350.0,2768732.0,2768732.0,2768732.0,2752075.25,2003102.5,1020651.41666667,644621.947368421,2515265.5,2009312.0,119.0,78.0,19.0,1775141.0,495179.041463371,,,1028587.55867646,493458.303825832,12018615.0,12247817.0
VPN-FT,12853229.0,102.7757305188,0.6224116913,12853176.0,12386684.0,12347445.0,12347392.0,12347392.0,12900000.0,6315699.0,3213307.25,1836175.57142857,12300000.0,12853176.0,244714.0,424.0,22.0,12347392.0,0.0,,,4636228.72025901,0.0,12631398.0,12853229.0
VPN-FT,14998693.0,509.3110446357,1.066759617,3017245.0,3022138.0,2782629.0,2782629.0,2782629.0,2999738.6,3001595.5,1499869.3,999912.866666667,2758819.0,2981909.0,2979467.0,227401.0,56.0,2738813.0,12527.267720856,,,1291447.86818092,15729.7292173133,12006382.0,14998693.0
VPN-FT,2200294.0,117759.717565016,124.0743282489,-1.0,279336.0,268026.0,266561.0,-1.0,0.0,25652.974025974,11341.7216494845,8089.3161764706,0.0,-1.0,15.0,1.0,1.0,-1.0,0.0,,,41448.3456672616,0.0,1975279.0,2200294.0
VPN-FT,239410.0,11900.0877156343,225.5544881166,-1.0,-1.0,191110.0,191110.0,-1.0,0.0,0.0,4602.9423076923,4517.1698113208,0.0,-1.0,-1.0,18.0,18.0,-1.0,0.0,,,26386.7023504671,0.0,0.0,239353.0
VPN-FT,16.0,5750000.0,125000.0,-1.0,-1.0,-1.0,16.0,-1.0,0.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,16.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,73800770.0,152.0309340946,0.7316996828,60012503.0,4977275.0,60012450.0,60012450.0,60012450.0,24600000.0,565191.041666667,2635741.78571429,1392467.35849057,23100000.0,4978194.0,34.0,27.0,27.0,4439847.0,30700000.0,,,8255339.47104536,31900000.0,13564585.0,73800770.0
VPN-FT,2577139.0,113677.997189907,119.1243468047,-1.0,264520.0,255452.0,255423.0,-1.0,0.0,27405.7209302326,11767.7579908676,8422.022875817,0.0,-1.0,8.0,0.0,0.0,-1.0,0.0,,,41857.6018489322,0.0,2356892.0,2577139.0
VPN-FT,216824.0,5705.0879976386,106.0768180644,-1.0,-1.0,166920.0,166920.0,-1.0,0.0,0.0,10324.0476190476,9855.6363636364,0.0,-1.0,-1.0,8.0,8.0,-1.0,0.0,,,35992.2794936245,0.0,0.0,216805.0
VPN-FT,6.0,15300000.0,333333.333333333,-1.0,-1.0,-1.0,6.0,-1.0,0.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,6.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,2108167.0,131186.476213697,136.6115682486,-1.0,259831.0,270743.0,253553.0,-1.0,0.0,23929.7594936709,10184.3816425121,7345.5296167247,0.0,-1.0,22.0,1.0,1.0,-1.0,0.0,,,38572.3906651392,0.0,1890451.0,2108167.0
VPN-FT,228030.0,15230.4521334912,289.4356005789,-1.0,-1.0,162086.0,162086.0,-1.0,0.0,0.0,3562.046875,3508.1538461539,0.0,-1.0,-1.0,14.0,14.0,-1.0,0.0,,,20368.2828365657,0.0,0.0,227971.0
VPN-FT,35.0,2628571.42857143,57142.8571428571,-1.0,-1.0,-1.0,35.0,-1.0,0.0,0.0,0.0,35.0,0.0,-1.0,-1.0,-1.0,35.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,14763465.0,625.056516204,1.3546955271,3989331.0,3023770.0,2774635.0,2774635.0,2774635.0,2952693.0,2004752.0,1230283.83333333,777024.473684211,2556045.6,2008740.0,34.0,20.0,6.0,1756503.0,708162.726865973,,,1126740.90614144,447204.565813063,12028512.0,14763406.0
VPN-FT,977923.0,7980.1783985038,21.4740833378,-1.0,277546.0,273347.0,273306.0,-1.0,0.0,75468.4,108620.555555556,48896.15,0.0,-1.0,146.0,143.0,16.0,-1.0,0.0,,,96614.2333051099,0.0,754684.0,977585.0
VPN-FT,41.0,4609756.09756098,48780.4878048781,-1.0,-1.0,41.0,41.0,-1.0,0.0,0.0,41.0,41.0,0.0,-1.0,-1.0,41.0,41.0,-1.0,0.0,,,0.0,0.0,0.0,41.0
VPN-FT,500.0,160000.0,4000.0,-1.0,-1.0,500.0,500.0,-1.0,0.0,0.0,500.0,500.0,0.0,-1.0,-1.0,500.0,500.0,-1.0,0.0,,,0.0,0.0,0.0,500.0
VPN-FT,9131138.0,1130.089152086,5.1472226134,9131138.0,739573.0,4187415.0,4187415.0,4187415.0,9131138.0,223077.904761905,380464.083333333,198503.0,4187415.0,9131138.0,50.0,26.0,23.0,4187415.0,0.0,,,619828.02662468,0.0,4684636.0,9131138.0
VPN-FT,5992784.0,506.1086800392,1.3349388198,3002369.0,2999325.0,2770454.0,2770454.0,2770454.0,2881957.0,2996364.0,1498189.75,856112.0,2765987.0,2761545.0,2993403.0,228870.0,25.0,2761520.0,170288.283469533,,,1308754.35475092,6317.2919039728,5992728.0,5992759.0
VPN-FT,49.0,2122448.97959184,40816.3265306122,-1.0,-1.0,-1.0,49.0,-1.0,0.0,0.0,0.0,49.0,0.0,-1.0,-1.0,-1.0,49.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,20.0,5200000.0,100000.0,-1.0,-1.0,-1.0,20.0,-1.0,0.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,20.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,9670535.0,318.8034581334,2.4817654866,4020706.0,2597658.0,2557862.0,2557839.0,2557839.0,3223494.0,1180894.75,690752.5,420458.043478261,2287264.33333333,2704745.0,245381.0,363.0,21.0,2106874.0,700781.399693585,,,770464.327708946,238625.791334117,9447158.0,9670535.0
VPN-FT,3692.0,31419.2849404117,541.7118093174,-1.0,-1.0,-1.0,3692.0,-1.0,0.0,0.0,0.0,3692.0,0.0,-1.0,-1.0,-1.0,3692.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,51.0,2039215.68627451,39215.6862745098,-1.0,-1.0,-1.0,51.0,-1.0,0.0,0.0,0.0,51.0,0.0,-1.0,-1.0,-1.0,51.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-FT,231175.0,449.8756353412,8.6514545258,-1.0,-1.0,-1.0,231175.0,-1.0,0.0,0.0,0.0,231175.0,0.0,-1.0,-1.0,-1.0,231175.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
VPN-MAIL,24.0,5625000.0,83333.3333333333,-1.0,-1.0,24.0,24.0,-1.0,0.0,0.0,24.0,24.0,0.0,-1.0,-1.0,24.0,24.0,-1.0,0.0,,,0.0,0.0,0.0,24.0
VPN-MAIL,93.0,860215.053763441,21505.376344086,-1.0,-1.0,93.0,93.0,-1.0,0.0,0.0,93.0,93.0,0.0,-1.0,-1.0,93.0,93.0,-1.0,0.0,,,0.0,0.0,0.0,93.0
VPN-MAIL,2252734.0,1693.4977676015,13.761056565,-1.0,560921.0,692976.0,560921.0,-1.0,0.0,131694.875,163219.384615385,75091.1333333333,0.0,-1.0,54.0,589.0,25.0,-1.0,0.0,,,113721.493376319,0.0,2107118.0,2121852.0
VPN-MAIL,25299.0,7391.5965057908,118.581762125,-1.0,-1.0,25272.0,25272.0,-1.0,0.0,0.0,12649.5,12649.5,0.0,-1.0,-1.0,27.0,27.0,-1.0,0.0,,,17850.9106630446,0.0,0.0,25299.0
VPN-MAIL,66.0,1212121.21212121,30303.0303030303,-1.0,-1.0,66.0,66.0,-1.0,0.0,0.0,66.0,66.0,0.0,-1.0,-1.0,66.0,66.0,-1.0,0.0,,,0.0,0.0,0.0,66.0
VPN-MAIL,2381809.0,1602.983278676,13.0153173491,-1.0,584917.0,721112.0,584917.0,-1.0,0.0,124824.555555556,204543.181818182,79393.6333333333,0.0,-1.0,32.0,759.0,32.0,-1.0,0.0,,,116983.83154035,0.0,2246842.0,2249975.0
VPN-MAIL,17074.0,10952.3251727773,175.7057514349,-1.0,-1.0,17046.0,17046.0,-1.0,0.0,0.0,8537.0,8537.0,0.0,-1.0,-1.0,28.0,28.0,-1.0,0.0,,,12033.5431606821,0.0,0.0,17074.0
VPN-MAIL,100.0,800000.0,20000.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,100.0,100.0,0.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,,,0.0,0.0,0.0,100.0
VPN-MAIL,2230940.0,1712.2827149094,13.8954880006,-1.0,564003.0,695881.0,564003.0,-1.0,0.0,116571.277777778,190824.727272727,74364.6666666667,0.0,-1.0,25.0,490.0,25.0,-1.0,0.0,,,113868.949962252,0.0,2098283.0,2099072.0
VPN-MAIL,3643.0,51331.3203403788,823.4971177601,-1.0,-1.0,3617.0,3617.0,-1.0,0.0,0.0,1821.5,1821.5,0.0,-1.0,-1.0,26.0,26.0,-1.0,0.0,,,2539.2202543301,0.0,0.0,3643.0
VPN-MAIL,85.0,941176.470588235,23529.4117647059,-1.0,-1.0,85.0,85.0,-1.0,0.0,0.0,85.0,85.0,0.0,-1.0,-1.0,85.0,85.0,-1.0,0.0,,,0.0,0.0,0.0,85.0
VPN-MAIL,2304582.0,1664.9440115388,13.4514632155,-1.0,575404.0,718033.0,575404.0,-1.0,0.0,127866.529411765,181176.916666667,76819.4,0.0,-1.0,24.0,330.0,24.0,-1.0,0.0,,,116414.716011069,0.0,2173731.0,2174123.0
VPN-MAIL,23141.0,8080.8953804935,129.6400328421,-1.0,-1.0,23116.0,23116.0,-1.0,0.0,0.0,11570.5,11570.5,0.0,-1.0,-1.0,25.0,25.0,-1.0,0.0,,,16327.802653756,0.0,0.0,23141.0
VPN-MAIL,106.0,754716.981132075,18867.9245283019,-1.0,-1.0,106.0,106.0,-1.0,0.0,0.0,106.0,106.0,0.0,-1.0,-1.0,106.0,106.0,-1.0,0.0,,,0.0,0.0,0.0,106.0
VPN-MAIL,2250429.0,1653.4625175911,12.8864318759,-1.0,571997.0,717707.0,571997.0,-1.0,0.0,132506.1875,192687.363636364,80372.4642857143,0.0,-1.0,24.0,493.0,24.0,-1.0,0.0,,,116854.616108438,0.0,2120099.0,2119561.0
VPN-MAIL,1971.0,94875.6976154236,1522.0700152207,-1.0,-1.0,1950.0,1950.0,-1.0,0.0,0.0,985.5,985.5,0.0,-1.0,-1.0,21.0,21.0,-1.0,0.0,,,1364.0086143423,0.0,0.0,1971.0
VPN-MAIL,74.0,1081081.08108108,27027.027027027,-1.0,-1.0,74.0,74.0,-1.0,0.0,0.0,74.0,74.0,0.0,-1.0,-1.0,74.0,74.0,-1.0,0.0,,,0.0,0.0,0.0,74.0
VPN-MAIL,2190899.0,1760.4645398989,14.149442763,-1.0,572435.0,708710.0,572435.0,-1.0,0.0,121117.0,171632.166666667,73029.9666666667,0.0,-1.0,26.0,283.0,26.0,-1.0,0.0,,,116603.178894971,0.0,2058989.0,2059586.0
